lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP0230821,639/2LAA31305N3M3J2U38,GO,non,10,120.0,M 6,9,"6,599999905",7400000095.0,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP376Y089,639/2KAA11320E2M4E1V29,GO,non,7,70.0,M 6,"10,10000038","6,800000191",8.0,211.0,"0,097000003",,"0,243000001","0,263000011","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE S,S 350,S 350 BLUETEC LIMOUSINE BVA7 FAP,M10MCDVPFX2J343,221P1BDP0NZAAB503,GO,non,16,190.0,A 7,"7,400000095","5,199999809",6.0,158.0,"0,414000005",,"0,072999999","0,116999999","0,001",1975,1975,"""715/2007*195/2013EURO6",,BERLINE,LUXE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024Z273,639/2LAA71280N2A2F2S28,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP3767026,639/2KAA11305N1M4D1T29,GO,non,7,70.0,M 6,10,"6,699999809",7900000095.0,208.0,"0,097000003",,"0,243000001","0,263000011","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE C,C 220,C 220 BLUETEC BERLINE BVA7 FAP,M10MCDVPGY42904,204R00RP0NZAAB503,GO,non,9,125.0,A 7,"5,400000095","3,799999952",4400000095.0,113.0,"0,179000005",,"0,055","0,064000003","0,001",1570,1570,"""715/2007*195/2013EURO6",,BERLINE,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (163ch) BlueMotion,M10VWGVPC46P977,2EC2KH4D1350NLEC25UA9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",7699999809.0,203.0,"0,388000011",,"0,222000003","0,266000003","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP373W381,639/2LAA31305N2A2F2T37,GO,non,11,120.0,A 5,"10,10000038","6,900000095",8100000381.0,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF14U384,906AC35KHMD1349ESFB23WB9,GO,non,10,120.0,A 7,"9,600000381","6,900000095",7900000095.0,209.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2849,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch) BlueMotion,M10VWGVPC50X444,2EC2KN4C1349NMEB25VA9,GO,non,9,100.0,M 6,8,"6,699999809",7199999809.0,189.0,"0,398000002",,"0,232999995","0,266000003","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch) BlueMotion,M10VWGVPC47P297,2EC2KM4B1320NNED25TB7,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",1982,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPJ21C292,906AC30KMMC1299NNFA15SA9,GO,non,9,95.0,A 7,"9,699999809","6,900000095",7900000095.0,208.0,"0,093000002",,"0,263999999","0,27700001","0,001",1983,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (109ch) BlueMotion,M10VWGVPE086024,2EC2KN4B1320NMEB25SA7,GO,non,7,80.0,M 6,8,"6,400000095",6900000095.0,181.0,"0,393000007",,"0,232999995","0,266000003","0,001",2028,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPU189962,906AC35KHMC1320ESFA25UX7,GO,non,9,95.0,A 7,"9,800000191","7,099999905",8100000381.0,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2331,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
CITROEN,C5,C5,C5 VTI BMP6 (120ch),M10CTRVP0122328,RD5FS8/P,ES,non,7,88.0,A 6,"8,300000191",5,6199999809.0,144.0,"0,630999982","0,050000001","0,030999999",,,1500,1500,"""715/2007*195/2013EURO5",,BERLINE,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP0228309,639/2KAA71305N3A2F2U39,GO,non,9,100.0,A 5,"10,19999981",7,8199999809.0,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (136ch) BlueMotion,M10VWGVPC48T433,2EC2KM4C1350EMEC25WA9,GO,non,9,100.0,M 6,"8,800000191","6,699999809",75.0,197.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF15Z510,906AC35KMMC1349ENFC22WB9,GO,non,9,95.0,A 7,"9,800000191","7,099999905",8100000381.0,214.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2849,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP373M396,639/2LAA31305N2A2G2W27,GO,non,11,120.0,A 5,"10,19999981",7,8199999809.0,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024G193,639/2LAA71280N1M3D2T28,GO,non,9,100.0,M 6,"8,899999619","6,5",7300000191.0,192.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG13C294,639/2LBA31305N3M3K2S37,GO,non,10,120.0,M 6,"8,699999809","6,300000191",7099999905.0,187.0,"0,046",,"0,196999997","0,216000006",0,2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF12M863,906AC30KMMD1280NNEB15SA7,GO,non,10,120.0,M 6,"10,30000019","6,599999905",7900000095.0,208.0,"0,48300001",,"0,221000001","0,287",0,1983,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch),M10VWGVPC49R174,2EC2KM4D1349NLEC24WA9,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,209.0,"0,388000011",,"0,222000003","0,266000003","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP605S001,639/2LAB61305N2A1C2U27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",85.0,224.0,"0,361000001",,"0,256999999","0,289000005",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF160219,906AC35KMMC1350NNEC25SB9,GO,non,9,95.0,M 6,"10,69999981","6,699999809",8199999809.0,216.0,"0,086000003",,"0,230000004","0,263000011",0,2006,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
CITROEN,BERLINGO,BERLINGO,BERLINGO Hdi (75ch) BVM,M10CTRVP008H444,7J9HN0/1,GO,non,5,55.0,M 5,"6,099999905","4,599999905",5199999809.0,135.0,"0,275000006",,"0,166999996","0,221000001","0,001",1435,1435,"""715/2007*630/2012EURO5",,COMBISPACE,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF124748,906AC30KMMC1300NMEB15TA9,GO,non,9,95.0,M 6,"10,30000019","6,699999809",8.0,210.0,"0,48300001",,"0,221000001","0,287",0,2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF17S864,906AC35KNMC1349EMFB25WB9,GO,non,9,95.0,A 7,10,"7,300000191",8300000191.0,218.0,"0,086999997",,"0,275000006","0,287",0,2586,2815,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
SKODA,ROOMSTER,ROOMSTER,ROOMSTER 1.2L TDI (75ch) FAP,M10SKDVP0046965,5JAFCFWAX01NFM5FM52R03315M0,GO,non,4,55.0,M 5,"5,400000095",4,45.0,119.0,"0,293000013",,"0,131999999","0,180999994",0,1308,1308,715/2007*195/2013EURO5,mars-14,COMBISPACE,INFERIEURE,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP0256825,639/2LAC91280N1A4J7U38,ES,non,18,190.0,A 5,"16,5","9,5",1210000038.0,284.0,"0,226999998","0,030999999","0,029999999",,,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI 4x4,M10MCDVP602R390,639/2KAA73280N1A2A2U29,GO,non,9,100.0,A 5,"11,10000038","7,400000095",8800000191.0,232.0,"0,006",,"0,210999995","0,219999999",0,2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP376X149,639/2KAA31280N2M3G1S29,GO,non,10,120.0,M 6,"9,300000191","6,5",75.0,198.0,"0,174999997",,"0,225999996","0,247999996","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch) BlueMotion,M10VWGVPC48W860,2EC2KM4D1320NLEC25WA7,GO,non,10,120.0,M 6,"8,699999809","7,199999809",7699999809.0,203.0,"0,388000011",,"0,222000003","0,266000003","0,001",2219,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CITAN,CITAN,CITAN COMBI 109 CDI,M10MCDVPT964273,XKX08KX08B5,GO,non,5,66.0,M 5,"5,199999809","4,199999809",4599999905.0,119.0,"0,228",,"0,137999997","0,159999996",0,1395,1395,"""715/2007*566/2011EURO5",,COMBISPACE,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER 316 GNV,M10MCDVP324C532,906AC35KNG71349NMCE21WA9,ES/GN,non,11,115.0,A 5,"15,69999981","10,10000038",1210000038.0,289.0,,,,,,2586,2869,,mars-14,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP606Z237,639/2LBA73280N3A2B2T27,GO,non,9,100.0,A 5,11,"7,300000191",8699999809.0,230.0,"0,006",,"0,210999995","0,219999999",0,2155,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP608J158,639/2LAA31305N2M3C1T38,GO,non,10,120.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch) BlueMotion,M10VWGVPC517162,2EC2KN4D1350EMEC25VD9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",7699999809.0,203.0,"0,388000011",,"0,222000003","0,266000003","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 250,E 250 CDI STATION WAGON BVA7 FAP,M10MCDVPFY6G432,212KJ2S3M0NZCGA500,GO,non,11,150.0,A 7,"6,300000191","4,599999905",5300000191.0,135.0,"0,093999997",,"0,148000002","0,159999996",0,1885,1885,"""715/2007*195/2013EURO5",,BREAK,LUXE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG13Z317,639/2LBA71280N2A2K2T27,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG10D395,639/2LAA31305N1M3C2T28,GO,non,10,120.0,M 6,"8,800000191","6,400000095",7199999809.0,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607C091,639/2LAA31305N2M3C2U37,GO,non,10,120.0,M 6,"8,899999619","6,5",7300000191.0,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE GLK,GLK 250,GLK 250 BLUETEC STATION WAGON 4MATIC BVA7 FAP,M10MCDVPCJ21791,204XH704P1NZAAA502,GO,non,12,150.0,A 7,"7,300000191","5,599999905",6300000191.0,164.0,"0,162",,"0,064000003","0,078000002","0,001",1925,1925,"""715/2007*630/2012EURO6",,TS TERRAINS/CHEMINS,LUXE,,,,
MERCEDES,CLASSE S,S 500,S 500 4MATIC LIMOUSINE BVA7,M10MCDVPJV1D724,221P17VP1NZAAA501,ES,non,35,335.0,A 7,"13,10000038","7,199999809",9399999619.0,219.0,"0,523999989","0,059999999","0,055",,"0,001",2070,2070,"""715/2007*195/2013EURO6",,BERLINE,LUXE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF18Z992,906AC35KNNE1349EMEA22WB9,GO,non,13,140.0,M 6,"12,19999981","7,300000191",9100000381.0,240.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2869,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch),M10VWGVPE07K269,2EC2KM4D1350ELEB24UD9,GO,non,10,120.0,M 6,"8,899999619",7,7699999809.0,203.0,"0,400999993",,"0,213","0,250999987","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI 4x4,M10MCDVP022T585,639/2KAA73305N2A2D2V39,GO,non,10,100.0,A 5,"11,19999981","7,5",8899999619.0,234.0,"0,061000001",,"0,228","0,240999997","0,001",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF13S286,906AC30KNMD1302NNFA15VA9,GO,non,11,120.0,A 7,"9,800000191","7,099999905",8100000381.0,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2356,2424,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF14G104,906AC35KHMC1350NMEB25WA9,GO,non,9,95.0,M 6,"10,30000019","6,900000095",8199999809.0,215.0,"0,48300001",,"0,221000001","0,287",0,2586,2815,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
NISSAN,PRIMASTAR,PRIMASTAR,PRIMASTAR COMBI 3.0t 9PL 2.0 dCi (115ch) FAP L2H1,M10NSSVP0208473,J4R0B1,GO,non,7,66.0,M 6,"9,300000191","6,699999809",7599999905.0,202.0,"0,40200001",,"0,254000008","0,291999996","0,001",2009,2184,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 63 AMG,E 63 AMG STATION WAGON BVA7,M10AMGVP000J279,212KAMGJ27UP1RZAAR52A,ES,non,47,410.0,A 7,"14,39999962","8,199999809",105.0,246.0,"0,305000007","0,045000002","0,039000001",,0,2025,2025,715/2007*630/2012EURO6,mars-14,BREAK,LUXE,,,,
NISSAN,370Z,370Z,370Z NISMO,M10NSSVP013Z399,Z34AA05,ES,non,25,253.0,M 6,"15,39999962","7,800000191",1060000038.0,248.0,"0,209999993","0,018999999","0,039000001",,,1607,1610,"""715/2007*630/2012EURO5",,COUPE,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (109ch),M10VWGVPC473577,2EC2KM4B1349NSED24WB9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP6060335,639/2LBA73305N3A2F2U27,GO,non,9,100.0,A 5,"11,10000038","7,400000095",8800000191.0,232.0,"0,006",,"0,210999995","0,219999999",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 316 CDI - 37,M10MCDVPF19P374,906AC35/4x4KHMD2350EMED63WB9,GO,non,11,120.0,M 6,"10,39999962",7,8199999809.0,215.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
OPEL,ASTRA,ASTRA,ASTRA 5P 1.7 CDTI (110ch) BVM6,M10PELVP112V071,P-JCAFBA12BA1L2JDJA5,GO,non,6,81.0,M 6,"5,400000095",4,45.0,119.0,"0,206",,"0,112999998","0,137999997",0,1613,1613,"""715/2007*459/2012EURO5",,BERLINE,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF189941,906AC35KNMD1350NNEB25UA9,GO,non,11,120.0,M 6,"10,30000019","6,800000191",8100000381.0,213.0,"0,48300001",,"0,221000001","0,287",0,2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE CLS,CLS 350,CLS 350 CDI COUPE BVA7 FAP,M10MCDVPFH70141,218G32EM0NZAAA401,GO,non,16,195.0,A 7,"7,800000191","5,099999905",6099999905.0,160.0,"0,30399999",,"0,147","0,189999998","0,002",1815,1815,"""715/2007*630/2012EURO5",,COUPE,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (109ch) BlueMotion,M10VWGVPC45H679,2EC2KH4B1349NMEC25WA9,GO,non,7,80.0,M 6,"8,800000191","6,699999809",75.0,197.0,"0,136999995",,"0,214000002","0,238000005","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 300,E 300 BLUETEC BVA7 FAP,M10MCDVPGU4S122,212KJ2BCP0NZCCA542,GO,non,14,170.0,A 7,"7,199999809","5,300000191",6099999905.0,159.0,"0,358999997",,"0,075000003","0,112000003","0,002",1955,1955,"""715/2007*195/2013EURO6",,BREAK,LUXE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP374G170,639/2LAA73305N2A2D2T37,GO,non,9,100.0,A 5,"11,10000038","7,400000095",8800000191.0,232.0,"0,061000001",,"0,228","0,240999997","0,001",2130,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP371Z799,639/2KAA11280N3M4J2U29,GO,non,7,70.0,M 6,"9,399999619","6,699999809",7699999809.0,203.0,"0,097000003",,"0,243000001","0,263000011","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MINI,MINI,MINI,MINI COOPER D,M10MN1VP0029173,UKL-LXN326A340000,GO,non,6,85.0,A 6,"4,400000095","3,599999905",3900000095.0,103.0,"0,157000005",,"0,048999999","0,111000001",0,1225,1225,715/2007*195/2013EURO6,mars-14,BERLINE,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13P671,906AC35KHMC1349ESFC25UA9,GO,non,9,95.0,A 7,"10,10000038","7,400000095",8399999619.0,222.0,"0,100000001",,"0,246999994","0,252999991","0,001",2331,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP376M720,639/2LAA31305N1M3G1S28,GO,non,10,120.0,M 6,"9,300000191","6,5",75.0,198.0,"0,174999997",,"0,225999996","0,247999996","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP0233957,639/2LAA33305N1A2F2U28,GO,non,11,120.0,A 5,"11,19999981","7,5",8899999619.0,234.0,"0,061000001",,"0,228","0,240999997","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP374M467,639/2LAB61305N3A1D2S37,GO,non,15,165.0,A 5,"10,80000019","7,099999905",85.0,223.0,"0,352999985",,"0,252999991","0,282000005","0,002",2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (163ch) BlueMotion,M10VWGVPC48T760,2EC2KM4D1320ENEA25VE7,GO,non,10,120.0,M 6,8,"6,599999905",7099999905.0,187.0,"0,409000009",,"0,213","0,25","0,001",1982,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE C,C 250,C 250 CDI COUPE BVM6 FAP,M10MCDVPFY61223,204H3S3M0IZAAB402,GO,non,11,150.0,M 6,"6,400000095","4,300000191",5099999905.0,134.0,"0,209999993",,"0,170000002","0,182999998",0,1655,1655,"""715/2007*195/2013EURO5",,COUPE,SUPERIEURE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP371R863,639/2KAA31280N1A2D2T39,GO,non,11,120.0,A 5,"10,10000038","6,900000095",8100000381.0,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
OPEL,ZAFIRA TOURER,ZAFIRA,ZAFIRA TOURER 2.0 CDTI (130ch) BVM6,M10PELVP275H803,P-J/SWEAHAA12BA2R2FPHA7,GO,non,7,96.0,M 6,"6,199999809","4,400000095",5099999905.0,134.0,"0,326999992",,"0,123999998","0,155000001",0,1816,1816,"""715/2007*459/2012EURO5",,BREAK,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch) BlueMotion,M10VWGVPE08Y537,2EC2KN4C1320NMEC25VA7,GO,non,9,100.0,M 6,"8,800000191","6,699999809",75.0,197.0,"0,202999994",,"0,214000002","0,238999993","0,001",2028,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG10T677,639/2KAA31305N2M3G1S39,GO,non,10,120.0,M 6,"9,300000191","6,5",75.0,198.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (163ch),M10VWGVPE09X280,2EC2KN4D1349ENEC24UB9,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,209.0,"0,386000007",,"0,222000003","0,266000003","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP609C150,639/2LBC91280N2A4K7S27,ES,non,18,190.0,A 5,"16,29999924","9,300000191",1189999962.0,279.0,"0,226999998","0,030999999","0,029999999",,,2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE C,C 180,C 180 BERLINE BVA7 FAP,M10MCDVPFY5K922,204H0S0M0NRABB503,GO,non,7,88.0,A 7,"6,300000191","4,5",5099999905.0,135.0,"0,068000004",,"0,157000005","0,167999998",0,1590,1590,"""715/2007*630/2012EURO5",,BERLINE,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch) BlueMotion,M10VWGVPC46S567,2EC2KH4D1320NMEB25VB7,GO,non,10,120.0,M 6,"8,300000191","6,900000095",7400000095.0,195.0,"0,409000009",,"0,213","0,25","0,001",2100,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP3735027,639/2KAB61305N3A1C2V39,GO,non,15,165.0,A 5,"10,89999962","7,199999809",8600000381.0,226.0,"0,352999985",,"0,252999991","0,282000005","0,002",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPE098316,2EC2KN4D1349NMEB24UB9,GO,non,10,120.0,M 6,"8,899999619",7,7699999809.0,203.0,"0,400999993",,"0,213","0,250999987","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP601C837,639/2KAA31320E3A2E2W39,GO,non,11,120.0,A 5,"10,10000038","6,900000095",8100000381.0,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 200,E 200 CDI BERLINE BVM6 FAP,M10MCDVPGW7F528,212J0S1M0KLCCA4A0,GO,non,7,100.0,M 6,"5,800000191","4,199999809",4800000191.0,125.0,"0,291000009",,"0,147","0,177000001",0,1735,1735,"""715/2007*195/2013EURO5",,BERLINE,LUXE,,,,
