lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF14B487,906AC35KHMD1349NSCB2KWA7,GO,non,11,120.0,A 5,"10,30000019","8,199999809",9.0,238.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2999,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP373N239,639/2LAA31280N2M3J2U38,GO,non,10,120.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP605G801,639/2LBA33305N2A2D2V27,GO,non,11,120.0,A 5,"11,10000038","7,400000095",,232.0,"0,006",,"0,210999995","0,219999999",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF17H393,906AC35KMNE1349NNCA2GWB6,GO,non,13,140.0,A 5,"12,39999962",9,,269.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2842,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP373Y577,639/2LAA33305N1A2D2W37,GO,non,11,120.0,A 5,"11,19999981","7,5",,234.0,"0,061000001",,"0,228","0,240999997","0,001",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP606C674,639/2LBC91305N3A4H7W37,ES,non,18,190.0,A 5,"16,5","9,5",,284.0,"0,226999998","0,030999999","0,029999999",,,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 3.5 E,M10MCDVP606C929,639/2KAC91305N2A4J7W26,ES,non,18,190.0,A 5,"16,5","9,5",,284.0,"0,226999998","0,030999999","0,029999999",,,2586,2675,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607B927,639/2LAA31280N1M3G1U37,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPU19Y041,906AC35KHMC1350NMFA25WX9,GO,non,9,95.0,A 7,"9,899999619","7,199999809",,216.0,"0,093000002",,"0,263999999","0,27700001","0,001",2586,2815,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP377F227,639/2LAB61305N2A1K2V28,GO,non,15,165.0,A 5,"10,89999962","7,199999809",,226.0,"0,352999985",,"0,252999991","0,282000005","0,002",2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG09C228,639/2KAA31305N3M3G2V39,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP607D796,639/2KAA71280N3M3G1T29,GO,non,9,100.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6108206,639/2KAA31320E3M3E2V28,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF18Y894,906AC35KNMD1350NMEC25UA9,GO,non,11,120.0,M 6,"10,89999962","6,900000095",,222.0,"0,086000003",,"0,230000004","0,263000011",0,2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF121842,906AC30KMMC1319NNFB15TA9,GO,non,9,95.0,A 7,"9,800000191",7,,213.0,"0,086999997",,"0,275000006","0,287",0,2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP6101526,639/2KAA71280N3A2A2U28,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch) BlueMotion,M10VWGVPC47Y536,2EC2KM4B1349NNEC25TA9,GO,non,7,80.0,M 6,"8,800000191","6,699999809",,197.0,"0,136999995",,"0,214000002","0,238000005","0,001",1982,2805,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP3760576,639/2LAA31280N2M3F1T38,GO,non,10,120.0,M 6,"9,399999619","6,599999905",,200.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP609Z428,639/2KAA11320E2M4C2V28,GO,non,7,70.0,M 6,"9,300000191","6,599999905",,200.0,"0,082999997",,"0,229000002","0,25","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP372Z119,639/2KAA31305N2M3G2T39,GO,non,10,120.0,M 6,"8,899999619","6,5",,192.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP0239478,639/2LAA31305N2A2B2U37,GO,non,11,120.0,A 5,"10,19999981",7,,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF14D719,906AC35KHMD1350NLEC23WB7,GO,non,10,120.0,M 6,"9,800000191","6,599999905",,205.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2975,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPJ21J370,906AC30KMMC1319NNEA15SX9,GO,non,9,95.0,M 6,10,"6,599999905",,207.0,"0,48300001",,"0,221000001","0,287",0,1983,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
OPEL,INSIGNIA,INSIGNIA,INSIGNIA 5P 2.0 CDTI (140ch) Start/Stop BVM6,M10PELVP213C012,0G-ACAHKC12BA1M3FPCB5,GO,non,7,103.0,M 6,"4,5","3,200000048",,98.0,"0,361999989",,"0,126000002","0,155000001",0,1664,1664,"""715/2007*459/2012EURO5",,BERLINE,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP372B131,639/2KAA31305N2M3J2V39,GO,non,10,120.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP0240565,639/2LAA71305N1A2F2T28,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
CHEVROLET,AVEO,AVEO,Aveo 5P 1.2 16v (86ch),M10CHEVP0012680,KL1TKHBE1AAA5,ES,non,5,63.0,M 5,"7,099999905","4,599999905",,129.0,"0,407999992","0,037999999","0,025",,,1145,1236,715/2007*630/2012EURO5,mars-14,BERLINE,INFERIEURE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP603Y954,639/2LAA71280N2M3G2T27,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPU19J316,906AC35KMMC1350ENFA25SX9,GO,non,9,95.0,A 7,"9,699999809","6,900000095",,208.0,"0,093000002",,"0,263999999","0,27700001","0,001",2006,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch),M10VWGVPC47M003,2EC2KH4D1350NMEB24WA9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP6108400,639/2KAA71280N1A2F2U28,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SLS AMG,SLS AMG GT,SLS AMG GT COUPE BVA7,M10AMGVP0007196,197F37WM0YZAAB200,ES,non,52,435.0,A 7,"19,89999962","9,300000191",,308.0,"0,451999992","0,034000002","0,033",,,1695,1695,715/2007*566/2011EURO5,mars-14,COUPE,LUXE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP609M645,639/2KAA31280N3A2C2U38,GO,non,11,120.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF16M435,906AC35KMMD1320NNFB25VA9,GO,non,11,120.0,A 7,"9,899999619","7,099999905",,216.0,"0,086999997",,"0,275000006","0,287",0,2356,2559,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP605R617,639/2LBA31305N2M3D2S27,GO,non,10,120.0,M 6,"8,699999809","6,300000191",,187.0,"0,046",,"0,196999997","0,216000006",0,2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
PEUGEOT,PARTNER,PARTNER,PARTNER Tepee 1.6 HDi FAP (75ch) DANGEL TREK,M10DGLVP001M474,V36PJ9HNDGL1/00,GO,non,5,55.0,M 5,"6,400000095","4,699999809",,139.0,"0,275000006",,"0,166999996","0,221000001","0,001",1485,1485,715/2007*566/2011EURO5,juin-13,COMBISPACE,INFERIEURE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP6031957,639/2LAA71280N2M3G2U28,GO,non,9,100.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG128000,639/2KAA31280N1M3J2U38,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP605C118,639/2LAB61305N3A1D2W37,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP0257729,639/2LAB61305N3A1C2W37,GO,non,15,165.0,A 5,"10,89999962","7,199999809",,226.0,"0,352999985",,"0,252999991","0,272000015","0,002",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13P696,906AC35KHMC1349NLEC22WA7,GO,non,9,95.0,M 6,"9,800000191","6,599999905",,205.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2975,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP0255824,639/2LAC91280N1A4J7U37,ES,non,18,190.0,A 5,"16,5","9,5",,284.0,"0,226999998","0,030999999","0,029999999",,,2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP376R470,639/2KAA71320E2M3E1S29,GO,non,9,100.0,M 6,"9,300000191","6,5",,198.0,"0,174999997",,"0,225999996","0,247999996","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch) BlueMotion,M10VWGVPC46M489,2EC2KH4D1320ESEA25UE7,GO,non,10,120.0,M 6,8,"6,400000095",,181.0,"0,409000009",,"0,213","0,25","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPC51X116,2EC2KN4D1350EMEB24VB9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6079052,639/2LAA31305N1M3C2T38,GO,non,10,120.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (109ch) BlueMotion,M10VWGVPE05M370,2EC2KM4B1349NSED25WB9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 213 CDI - 32,M10MCDVPF19E266,906AC35/4x4KHMC2350EMED65WA9,GO,non,9,95.0,M 6,"11,30000019","7,5",,235.0,"0,130999997",,"0,225999996","0,257999986",0,2586,2815,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP608V389,639/2LAA71280N2M3J1U27,GO,non,9,100.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP022W782,639/2KAB61305N2A1F2T29,GO,non,15,165.0,A 5,"10,80000019","7,099999905",,224.0,"0,352999985",,"0,252999991","0,272000015","0,002",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch) BlueMotion,M10VWGVPE02D849,2EC2KH4B1320ELEC25VA7,GO,non,7,80.0,M 6,"8,800000191","6,699999809",,197.0,"0,202999994",,"0,214000002","0,238999993","0,001",2246,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
SEAT,LEON,LEON,LEON 5P 2.0 TDI (184ch) Start/Stop DSG,M10SETVP0027667,5FBCUNAX0FD6SFD6D90067MMML,GO,non,10,135.0,A 6,"5,5",4,,119.0,"0,165999994",,"0,074000001","0,108000003",0,1390,1390,715/2007*195/2013EURO6,juin-13,BERLINE,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP609A791,639/2KAA31305N1M3D1U38,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP041N984,639/2LAA31305N3A2C2S27,GO,non,10,120.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch) BlueMotion,M10VWGVPC46R881,2EC2KH4D1350EMEB25UA9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,409000009",,"0,213","0,25","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP604D095,639/2LAA71305N1A2F2T28,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP602V007,639/2KAA71280N1A2F2U39,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP3743024,639/2LAA71305N3A2J2W37,GO,non,9,100.0,A 5,"10,19999981",7,,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch),M10VWGVPC46F748,2EC2KH4D1349NMEA24VE9,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,409000009",,"0,213","0,25","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE GLA,GLA 200,GLA 200 BVA7,M10MCDVPGJ91913,245G274HQ2OZAAB502,ES,non,8,115.0,A 7,"7,300000191","5,099999905",,138.0,"0,158000007","0,033","0,024",,0,1435,1435,"""715/2007*195/2013EURO6",,TS TERRAINS/CHEMINS,LUXE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP023Z820,639/2LAA31305N3M3J2U37,GO,non,10,120.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP0217151,639/2KAA11280N3M4B2U29,GO,non,7,70.0,M 6,"9,399999619","6,699999809",,203.0,"0,097000003",,"0,243000001","0,263000011","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG125421,639/2KAA31320E3M3E1S28,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG12R891,639/2LAA31305N2M3K1S37,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch),M10VWGVPC46N587,2EC2KH4D1320NSEA24VE7,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,409000009",,"0,213","0,25","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP6067475,639/2LBB61305N1A1G2V27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6055499,639/2LBA31305N1A2D2T27,GO,non,10,120.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (136ch) BlueMotion,M10VWGVPE05H681,2EC2KM4C1320ELED25WA7,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2219,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF138291,906AC30KNMD1319NMEB15SA9,GO,non,10,120.0,M 6,"10,30000019","6,599999905",,208.0,"0,48300001",,"0,221000001","0,287",0,2029,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024R617,639/2LAA71305N1M3B2S38,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,174999997",,"0,225999996","0,247999996","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF15N110,906AC35KMMC1280NNEC25SA7,GO,non,9,95.0,M 6,"10,69999981","6,699999809",,216.0,"0,086000003",,"0,230000004","0,263000011",0,2006,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPU19E348,906AC35KMMC1350NNFA22WX9,GO,non,8,95.0,A 7,"9,399999619","6,599999905",,201.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2805,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI 4x4,M10MCDVP611H092,639/2KAA73305N3A2G2S28,GO,non,9,100.0,A 5,"10,89999962","7,199999809",,227.0,"0,006",,"0,210999995","0,219999999",0,2035,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP605Y758,639/2LBA33280N2A2G2T37,GO,non,11,120.0,A 5,11,"7,300000191",,230.0,"0,006",,"0,210999995","0,219999999",0,2130,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (136ch) BlueMotion,M10VWGVPB30A970,2EC1KN4C1319NMEC15TA7,GO,non,9,100.0,M 6,"8,800000191","6,699999809",,197.0,"0,136999995",,"0,214000002","0,238000005","0,001",2005,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPE066741,2EC2KM4D1320NMEC24VA7,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,209.0,"0,386000007",,"0,222000003","0,266000003","0,001",2064,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (109ch) BlueMotion,M10VWGVPC508164,2EC2KN4B1350NNEB25VA9,GO,non,7,80.0,M 6,8,"6,699999809",,189.0,"0,398000002",,"0,232999995","0,266000003","0,001",1976,2783,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP376H873,639/2LAA31305N3M3D1U37,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CADDY,CADDY,CADDY CROSS 1.6 CR TDI (102ch) FAP,M10VWGVPD62B321,2KAFCAYDX01N0J2FM5FM5A4057N1SCVR27MJ,GO,non,6,75.0,M 5,6,"4,800000191",,136.0,"0,282000005",,"0,107000001","0,151999995",0,1534,1534,"""715/2007*195/2013EURO5",,COMBISPACE,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF14C560,906AC35KHMD1350ELEC25WA9,GO,non,11,120.0,M 6,"10,89999962",7,,224.0,"0,086000003",,"0,230000004","0,263000011",0,2586,2859,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF142938,906AC35KHNE1349NMEA22WB9,GO,non,13,140.0,M 6,"12,19999981","7,300000191",,240.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2868,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13G432,906AC35KHMC1320NLEC25UA7,GO,non,9,95.0,M 6,"10,89999962","6,900000095",,222.0,"0,086000003",,"0,230000004","0,263000011",0,2270,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE SLK,SLK 250,SLK 250 BVA7,M10MCDVP8653284,172K4S7M0NZAAA221,ES,non,12,150.0,A 7,"8,699999809","5,400000095",,153.0,"0,223000005","0,050000001","0,028000001",,"0,003",1500,1500,"""715/2007*566/2011EURO5",,CABRIOLET,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (109ch) BlueMotion,M10VWGVPC45U789,2EC2KH4B1350EMED25WD9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
